offerdate,sold_premium,offered_premium,purchase_price,purchase_date,item age,pricing_point,predictedconversionrate,plan_flag,plan_count,plansactive_lastyear_count,planscancelled_lastyear_count,claims_count,claim_amount,price_diff,IsModel,sale_flag,base_rate,manufacturerbrandname_enc,itemcategoryname_enc,itemsupercategorycode_enc
02/03/2023,,65.64,1200,24/01/2022,402,@22%,0.25,0,0,0,0,0,0,0.299287411,Yes,0,50.52,85,12,4
28/02/2023,,48.12,219,03/02/2022,390,@23%,0.34,0,0,0,0,,,-0.116740088,Yes,0,54.48,7,37,4
16/03/2023,32.4,32.4,300,14/03/2023,2,@22%,0.18,0,0,0,0,0,0,0.003717472,Yes,1,32.28,19,15,12
07/03/2023,,48.12,444,06/03/2023,1,@22%,0.09,0,0,0,0,0,0,-0.019559902,Yes,0,49.08,7,16,12
14/04/2023,,48.24,228.8,14/04/2023,0,@22%,0.1,0,0,0,0,,,0.151862464,Yes,0,41.88,57,25,2
07/04/2023,,48.12,315.26,07/04/2022,365,@22%,0.24,0,0,0,0,0,0,0.245341615,Yes,0,38.64,56,15,12
15/04/2023,59.64,59.64,279,13/04/2023,2,ASIS FEE,1,1,1,2,1,1,85.03,0,No,1,59.64,57,37,4
14/04/2023,,45.72,276.05,14/04/2023,0,@23%,0.08,0,0,0,0,0,0,-0.068459658,Yes,0,49.08,7,12,4
06/03/2023,68.88,68.88,300,01/03/2023,5,@22%,0.11,0,0,0,0,0,0,0.298642534,Yes,1,53.04,7,37,4
10/03/2023,,49.08,400,31/12/2022,69,ASIS FEE,1,0,0,0,0,0,0,0,No,0,49.08,7,11,1
02/03/2023,,34.92,300,01/03/2023,1,@23%,0.13,0,0,0,0,0,0,-0.058252427,Yes,0,37.08,8,9,2
07/03/2023,,45.6,500,03/03/2023,4,@23%,0.27,0,0,3,3,4,694.53,0.010638298,Yes,0,45.12,7,8,2
24/03/2023,47.76,47.76,550,31/01/2023,52,@22%,0.09,0,0,0,0,0,0,0.121126761,Yes,1,42.6,89,11,1
24/04/2023,,34.68,250,23/04/2023,1,ASIS FEE,1,1,1,4,3,,,0,No,0,34.68,86,32,13
14/03/2023,56.52,56.52,300,21/11/2022,113,@22%,0.11,0,0,0,0,0,0,0.252659574,Yes,1,45.12,129,11,1
27/03/2023,48.24,48.24,750,18/03/2023,9,@23%,0.8,1,5,17,2,3,280.05,0.151862464,Yes,1,41.88,57,8,2
22/03/2023,,44.28,300,19/03/2023,3,@22%,0.16,0,0,0,0,0,0,0.05730659,Yes,0,41.88,57,24,2
04/04/2023,,45.6,200,04/04/2023,0,@23%,0.21,0,0,0,0,0,0,-0.235412475,Yes,0,59.64,62,37,4
01/03/2023,,53.04,249.68,28/02/2023,1,@23%,0.38,1,1,1,0,0,0,-0.092402464,Yes,0,58.44,56,37,4
24/03/2023,,69.72,300,23/02/2023,29,@23%,0.1,0,0,0,0,0,0,0.215481172,Yes,0,57.36,16,11,1
11/04/2023,,34.68,339,06/04/2023,5,@22%,0.17,0,0,0,0,0,0,0.086466165,Yes,0,31.92,12,19,2
01/03/2023,,34.68,589,20/02/2023,9,@23%,0.13,0,0,0,0,0,0,0,Yes,0,34.68,0,24,2
05/03/2023,51.48,51.48,372.51,05/03/2023,0,ASIS FEE,1,1,2,2,0,,,0,No,1,51.48,57,11,1
13/04/2023,,32.52,120,01/04/2023,12,@23%,0.05,0,0,0,0,0,0,-0.062283737,Yes,0,34.68,86,32,13
28/03/2023,32.4,32.4,300,28/03/2022,365,@22%,0.71,1,2,3,1,0,0,-0.02173913,Yes,1,33.12,74,15,12
03/04/2023,,53.4,300,15/03/2023,19,@22%,0.14,0,0,0,0,0,0,0.219178082,Yes,0,43.8,107,16,12
14/03/2023,,35.04,342,13/03/2023,1,@22%,0.11,0,0,0,0,0,0,0.010380623,Yes,0,34.68,0,15,12
05/04/2023,,86.4,449.38,04/02/2023,60,@22%,0.22,0,0,0,0,0,0,0.299638989,Yes,0,66.48,56,37,4
31/03/2023,48.24,48.24,504.99,31/03/2023,0,@22%,0.12,0,0,0,0,0,0,0.069148936,Yes,1,45.12,7,8,2
17/03/2023,,69.72,351.78,25/09/2022,173,@22%,0.26,0,0,0,0,0,0,0.096226415,Yes,0,63.6,57,37,4
29/03/2023,,48.12,407.65,08/03/2023,21,@22%,0.13,0,0,0,0,0,0,0.005012531,Yes,0,47.88,56,12,4
12/03/2023,69.72,69.72,556.22,12/03/2023,0,@22%,0.17,0,0,0,0,0,0,0.060218978,Yes,1,65.76,67,16,12
04/04/2023,,57.72,300,31/03/2023,4,@22%,0.24,0,0,1,1,1,189.43,-0.012320329,Yes,0,58.44,17,37,4
12/03/2023,,48.24,474.05,22/12/2022,80,@22%,0.24,0,0,0,0,,,0.151862464,Yes,0,41.88,57,8,2
07/04/2023,,48.12,549.99,31/03/2023,7,@22%,0.11,0,0,0,0,0,0,0.16909621,Yes,0,41.16,0,25,2
02/04/2023,72.12,72.12,519,30/03/2023,3,@23%,0.18,0,0,0,0,0,0,0.183070866,Yes,1,60.96,127,37,4
15/03/2023,,69.36,342.5,14/03/2023,1,@22%,0.15,0,0,0,0,,,0.090566038,Yes,0,63.6,57,37,4
21/03/2023,,32.4,158.89,21/03/2023,0,@22%,0.09,0,0,0,0,0,0,0.058823529,Yes,0,30.6,7,15,12
24/04/2023,,87.96,899,20/04/2023,4,@22%,0.1,0,0,0,0,0,0,0.29964539,Yes,0,67.68,0,36,4
20/04/2023,,45.6,450,20/04/2023,0,@23%,0.17,0,0,0,0,,,0.088825215,Yes,0,41.88,57,8,2
25/03/2023,63.6,63.6,500,11/03/2023,14,@22%,0.19,0,0,0,0,0,0,-0.0433213,Yes,1,66.48,56,37,4
19/04/2023,,43.32,319,19/04/2023,0,@23%,0.37,1,1,1,0,0,0,-0.110837438,Yes,0,48.72,62,12,4
25/03/2023,,39.84,369,22/03/2023,3,ASIS FEE,1,0,0,0,0,0,0,0,No,0,39.84,7,14,12
24/03/2023,,32.52,104,03/03/2023,21,@23%,0.09,0,0,0,0,0,0,-0.018115942,Yes,0,33.12,7,24,2
14/03/2023,,69.72,1200,28/10/2022,137,@23%,0.2,0,0,0,0,0,0,0.19301848,Yes,0,58.44,73,8,2
14/04/2023,,53.4,292.44,14/02/2023,59,@22%,0.1,0,0,0,0,0,0,0.297376093,Yes,0,41.16,7,11,1
03/04/2023,,24.12,189,28/03/2023,6,@23%,0.1,0,0,0,0,0,0,-0.176229508,Yes,0,29.28,12,35,14
07/04/2023,,45,200,07/04/2023,0,@22%,0.06,0,0,0,0,0,0,0.297577855,Yes,0,34.68,86,32,13
29/03/2023,,47.76,399.99,28/03/2023,1,@23%,0.09,0,0,0,0,0,0,-0.072261072,Yes,0,51.48,57,11,1
07/03/2023,,48.12,409,04/03/2023,3,@23%,0.13,0,0,0,0,0,0,-0.012315271,Yes,0,48.72,62,12,4
10/04/2023,,48.12,1059.99,16/12/2022,115,@23%,0.15,0,0,0,0,0,0,0.16909621,Yes,0,41.16,0,25,2
07/03/2023,,69.72,500,13/03/2023,-6,@22%,0.19,0,0,0,0,0,0,0.010434783,Yes,0,69,57,36,4
08/03/2023,,34.92,291.94,15/12/2022,83,@23%,0.16,0,0,0,0,0,0,-0.026755853,Yes,0,35.88,7,25,2
01/03/2023,,59.64,360,01/03/2023,0,@23%,0.52,1,2,3,1,0,0,-0.062264151,Yes,0,63.6,57,37,4
21/03/2023,,34.92,629,10/11/2022,131,@22%,0.19,0,0,0,0,0,0,0.254310345,Yes,0,27.84,89,9,2
27/03/2023,53.4,53.4,300,24/03/2023,3,@22%,0.11,0,0,0,0,0,0,0.183510638,Yes,1,45.12,0,16,12
11/04/2023,,57.72,270.06,10/04/2023,1,@22%,0.32,0,0,1,1,3,263.07,-0.012320329,Yes,0,58.44,56,37,4
25/03/2023,,34.68,300,06/01/2023,78,ASIS FEE,1,0,0,0,0,0,0,0,No,0,34.68,34,9,2
20/03/2023,56.64,56.64,300,17/03/2023,3,@23%,0.09,0,0,0,0,0,0,0.092592593,Yes,1,51.84,129,11,1
06/04/2023,72.24,72.24,420,06/04/2023,0,@23%,0.11,0,0,0,0,0,0,0.086642599,Yes,1,66.48,56,37,4
08/04/2023,,53.4,280,08/04/2023,0,@22%,0.09,0,0,0,0,0,0,0.161879896,Yes,0,45.96,57,11,1
16/03/2023,,50.52,509.79,29/12/2022,77,ASIS FEE,1,0,0,0,0,0,0,0,No,0,50.52,56,16,12
14/03/2023,,69.72,200,09/03/2023,5,@22%,0.19,0,0,0,0,0,0,0.030141844,Yes,0,67.68,62,37,4
12/04/2023,48.24,48.24,350,25/04/2022,352,@22%,0.44,0,0,0,0,0,0,0.069148936,Yes,1,45.12,25,16,12
08/03/2023,,69.72,744,03/03/2023,5,@22%,0.52,1,4,4,0,2,280,-0.010221465,Yes,0,70.44,129,36,4
27/03/2023,66.84,66.84,399.99,22/03/2023,5,@22%,0.25,1,1,1,0,1,85.03,0.298368298,Yes,1,51.48,57,11,1
11/04/2023,,29.16,300,10/04/2023,1,@23%,0.11,0,0,0,0,0,0,-0.047058824,Yes,0,30.6,7,15,12
06/03/2023,,48.24,369,03/03/2023,3,@22%,0.08,0,0,0,0,0,0,-0.017114914,Yes,0,49.08,7,12,4
25/03/2023,,63.72,280,21/03/2023,4,ASIS FEE,1,0,0,0,0,0,0,0,No,0,63.72,7,37,4
11/04/2023,,32.4,436,04/04/2023,7,@22%,0.23,0,0,0,0,,,0.168831169,Yes,0,27.72,62,15,12
30/03/2023,,33.96,509,09/03/2023,21,@23%,0.15,0,0,0,0,0,0,0.109803922,Yes,0,30.6,7,19,2
28/02/2023,87.96,87.96,444.99,31/12/2021,424,@22%,0.37,0,0,0,0,0,0,0.29964539,Yes,1,67.68,57,37,4
28/03/2023,,63.6,339.99,14/02/2023,42,@22%,0.24,0,0,0,0,0,0,-0.0433213,Yes,0,66.48,17,37,4
06/03/2023,,45.6,260,06/03/2023,0,@23%,0.13,0,0,0,0,0,0,-0.064039409,Yes,0,48.72,62,12,4
07/03/2023,,53.4,300,03/03/2023,4,@23%,0.07,0,0,0,0,0,0,0.183510638,Yes,0,45.12,77,16,12
13/04/2023,,69.36,300,13/04/2022,365,@23%,0.4,0,0,0,0,,,0.162977867,Yes,0,59.64,57,37,4
15/04/2023,48.12,48.12,800,15/01/2023,90,@23%,0.31,1,1,1,0,,,0.245341615,Yes,1,38.64,89,24,2
15/04/2023,,69.72,500,03/04/2023,12,@22%,0.2,0,0,0,0,0,0,0.096226415,Yes,0,63.6,57,37,4
04/04/2023,47.64,47.64,300,20/12/2021,470,@22%,0.53,0,0,1,1,1,85.03,-0.047961631,Yes,1,50.04,57,12,4
14/03/2023,,52.8,399,10/03/2023,4,@23%,0.09,0,0,0,0,0,0,0.025641026,Yes,0,51.48,62,11,1
10/04/2023,,34.68,300,28/02/2023,41,@23%,0.18,0,0,0,0,0,0,-0.017006803,Yes,0,35.28,57,19,2
22/03/2023,,52.56,749,21/03/2023,1,@22%,0.25,1,1,1,0,,,0.27696793,Yes,0,41.16,0,25,2
22/03/2023,,34.68,429,22/03/2023,0,@23%,0.12,0,0,0,0,0,0,0,Yes,0,34.68,0,19,2
11/03/2023,52.44,52.44,348.57,09/03/2023,2,@23%,0.33,1,1,1,0,0,0,0.01627907,Yes,1,51.6,67,16,12
01/04/2023,,53.4,300,01/04/2023,0,@22%,0.25,1,1,1,0,,,0.08801956,Yes,0,49.08,7,12,4
19/04/2023,,75.84,890,08/04/2023,11,@23%,0.13,0,0,0,0,0,0,0.297741273,Yes,0,58.44,114,8,2
30/03/2023,,34.68,300,20/10/2022,161,@23%,0.17,0,0,0,0,0,0,0.115830116,Yes,0,31.08,71,29,2
01/04/2023,,41.88,250,10/11/2022,142,@22%,0.41,0,0,4,4,0,0,0.29739777,Yes,0,32.28,19,9,2
11/04/2023,,39.84,246.18,10/04/2023,1,ASIS FEE,1,0,0,0,0,0,0,0,No,0,39.84,56,25,2
12/04/2023,,34.92,200,12/04/2022,365,@23%,0.43,0,0,0,0,0,0,0.141176471,Yes,0,30.6,7,15,12
05/04/2023,49.08,49.08,279.99,05/04/2023,0,ASIS FEE,1,0,0,0,0,0,0,0,No,1,49.08,7,12,4
15/03/2023,,34.92,629,19/12/2022,86,@22%,0.21,0,0,0,0,0,0,0.254310345,Yes,0,27.84,89,9,2
13/04/2023,,32.4,221,13/04/2023,0,@22%,0.11,0,0,0,0,0,0,-0.126213592,Yes,0,37.08,129,25,2
31/03/2023,,33.24,134.99,30/03/2023,1,@23%,0.03,0,0,0,0,0,0,-0.041522491,Yes,0,34.68,86,32,13
14/04/2023,,37.56,300,14/11/2022,151,@22%,0.03,0,0,0,0,0,0,0.22745098,Yes,0,30.6,130,15,12
01/03/2023,,51,349,15/02/2023,14,@22%,0.11,0,0,0,0,0,0,0.295731707,Yes,0,39.36,62,14,12
07/03/2023,,89.64,549,07/03/2023,0,@22%,0.16,0,0,0,0,0,0,0.299130435,Yes,0,69,57,36,4
04/04/2023,,72.24,668,30/03/2023,5,@22%,0.09,0,0,0,0,,,0.011764706,Yes,0,71.4,74,34,3
01/03/2023,,53.4,380,07/03/2023,-6,@22%,0.36,1,1,1,0,,,0.161879896,Yes,0,45.96,57,16,12
30/03/2023,,48.12,1179,30/11/2022,120,@23%,0.31,0,0,1,1,,,0.16909621,Yes,0,41.16,0,25,2
14/03/2023,,34.8,449,08/03/2023,6,@23%,0.18,0,0,0,0,0,0,-0.049180328,Yes,0,36.6,57,15,12
27/03/2023,,69.72,299,28/02/2023,27,@22%,0.15,0,0,0,0,0,0,0.21802935,Yes,0,57.24,74,34,3
24/03/2023,,66.48,330,22/03/2023,2,ASIS FEE,1,0,0,0,0,0,0,0,No,0,66.48,17,37,4
13/04/2023,,48.12,419.93,05/04/2023,8,@22%,0.11,0,0,0,0,0,0,0.148997135,Yes,0,41.88,62,8,2
20/04/2023,,69.72,549,20/04/2023,0,@23%,0.11,0,0,0,0,0,0,0.249462366,Yes,0,55.8,74,37,4
05/04/2023,,72.24,1099,03/04/2023,2,@22%,0.15,0,0,0,0,0,0,0.157692308,Yes,0,62.4,85,37,4
19/04/2023,,99.12,349.99,14/04/2023,5,@22%,0.11,0,0,0,0,0,0,0.298742138,Yes,0,76.32,16,36,4
14/04/2023,,48.12,1200,06/04/2023,8,@23%,0.11,0,0,0,0,0,0,-0.047505938,Yes,0,50.52,85,12,4
30/03/2023,,63.96,370.42,30/03/2023,0,@22%,0.5,1,3,4,1,1,93.75,0.094455852,Yes,0,58.44,17,37,4
02/03/2023,,69.72,720,15/02/2023,15,@22%,0.32,1,1,1,0,0,0,0.279735683,Yes,0,54.48,114,25,2
14/04/2023,,48.12,300,14/04/2023,0,@23%,0.12,0,0,0,0,0,0,0.245341615,Yes,0,38.64,129,25,2
13/03/2023,,32.52,220,13/03/2023,0,@23%,0.05,0,0,0,0,0,0,-0.062283737,Yes,0,34.68,86,32,13
05/03/2023,,51,200,23/01/2023,41,@23%,0.34,1,1,1,0,,,0.295731707,Yes,0,39.36,57,14,12
06/03/2023,,48.12,300,02/03/2023,4,@23%,0.15,0,0,0,0,0,0,0.066489362,Yes,0,45.12,129,16,12
13/04/2023,,53.4,329,28/09/2022,197,@22%,0.17,0,0,0,0,0,0,0.090686275,Yes,0,48.96,31,35,14
06/03/2023,,112.56,899,05/02/2023,29,@23%,0.07,0,0,0,0,0,0,0.299168975,Yes,0,86.64,74,34,3
25/03/2023,,48.12,379.99,24/03/2023,1,@23%,0.28,1,1,1,0,,,-0.15932914,Yes,0,57.24,74,34,3
11/04/2023,45.6,45.6,300,06/04/2023,5,@23%,0.32,1,1,1,0,2,103.85,0.088825215,Yes,1,41.88,57,25,2
20/03/2023,,69.72,350,10/03/2023,10,@23%,0.07,0,0,0,0,0,0,0.21802935,Yes,0,57.24,74,34,3
11/04/2023,58.56,58.56,480,15/03/2023,27,@22%,0.07,0,0,0,0,0,0,0.29787234,Yes,1,45.12,41,8,2
07/04/2023,,34.92,149,27/03/2023,11,@22%,0.12,0,0,0,0,0,0,0.006920415,Yes,0,34.68,7,9,2
31/03/2023,,48.12,400,24/03/2023,7,@23%,0.08,0,0,0,0,0,0,-0.06744186,Yes,0,51.6,59,16,12
04/03/2023,,69.72,339,04/03/2023,0,@23%,0.2,0,0,0,0,0,0,0.096226415,Yes,0,63.6,57,37,4
23/03/2023,,48.24,228.8,27/02/2023,24,@23%,0.1,0,0,0,0,0,0,0.151862464,Yes,0,41.88,57,25,2
19/04/2023,,67.32,637,27/02/2023,51,@22%,0.34,1,1,1,0,,,0.298611111,Yes,0,51.84,129,16,12
23/04/2023,,34.44,300,16/04/2023,7,@22%,0.13,0,0,0,0,0,0,0.298642534,Yes,0,26.52,34,19,2
27/03/2023,,48.12,247.52,29/12/2022,88,@23%,0.11,0,0,0,0,0,0,0.16909621,Yes,0,41.16,7,12,4
04/04/2023,,45.6,719,30/03/2023,5,@22%,0.19,0,0,0,0,0,0,0.010638298,Yes,0,45.12,129,16,12
01/03/2023,,53.4,470,01/09/2022,181,@23%,0.17,0,0,0,0,0,0,0.08801956,Yes,0,49.08,7,16,12
21/03/2023,,40.32,250,21/03/2021,730,@23%,0.79,1,3,5,2,5,898.94,0.297297297,Yes,0,31.08,71,19,2
20/04/2023,,69.36,329,19/04/2023,1,@23%,0.15,0,0,0,0,0,0,0.090566038,Yes,0,63.6,57,37,4
01/03/2023,48.24,48.24,299,01/12/2021,455,@22%,0.8,1,5,5,0,1,85.03,0.288461538,Yes,1,37.44,105,24,2
01/03/2023,,48.12,276.05,28/02/2023,1,@22%,0.18,0,0,6,6,0,0,-0.019559902,Yes,0,49.08,7,12,4
03/04/2023,,48.12,560,03/11/2022,151,@23%,0.2,0,0,0,0,0,0,0.066489362,Yes,0,45.12,7,8,2
04/03/2023,,32.52,459.99,14/02/2023,18,@22%,0.15,0,0,0,0,0,0,-0.062283737,Yes,0,34.68,0,19,2
21/03/2023,,69.72,414,10/03/2023,11,@22%,0.16,0,0,0,0,0,0,0.010434783,Yes,0,69,57,36,4
28/03/2023,,47.64,1149,28/03/2022,365,@22%,0.26,0,0,0,0,0,0,0.195783133,Yes,0,39.84,89,25,2
28/02/2023,,48.24,379.99,14/02/2023,14,@22%,0.14,0,0,0,0,0,0,0.069148936,Yes,0,45.12,129,25,2
14/03/2023,,53.4,600,03/02/2023,39,@22%,0.17,0,0,0,0,0,0,0.183510638,Yes,0,45.12,81,14,12
06/04/2023,,62.28,293.42,05/04/2023,1,@23%,0.13,0,0,0,0,0,0,0.044265594,Yes,0,59.64,57,37,4
17/03/2023,,69.36,333.22,15/03/2023,2,@23%,0.15,0,0,0,0,0,0,0.090566038,Yes,0,63.6,57,37,4
24/03/2023,69.72,69.72,300,24/03/2023,0,@22%,0.26,0,0,0,0,0,0,0.169014085,Yes,1,59.64,62,37,4
24/04/2023,,62.28,293.42,19/04/2023,5,@23%,0.14,0,0,0,0,0,0,0.044265594,Yes,0,59.64,57,37,4
17/03/2023,,43.32,449,17/03/2023,0,@23%,0.13,0,0,0,0,0,0,-0.110837438,Yes,0,48.72,57,12,4
03/03/2023,69.72,69.72,359,02/03/2023,1,@22%,0.15,0,0,0,0,0,0,0.096226415,Yes,1,63.6,57,37,4
03/04/2023,,69.72,325,07/03/2023,27,@23%,0.2,0,0,0,0,0,0,0.048736462,Yes,0,66.48,56,37,4
06/04/2023,,44.76,529.99,04/04/2023,2,ASIS FEE,1,0,0,0,0,0,0,0,No,0,44.76,57,25,2
20/03/2023,,34.92,69,16/02/2023,32,@22%,0.1,0,0,0,0,0,0,0.054347826,Yes,0,33.12,7,24,2
12/04/2023,29.16,29.16,118.21,14/02/2023,57,@23%,0.25,0,0,0,0,0,0,-0.129032258,Yes,1,33.48,81,9,2
27/03/2023,62.28,62.28,500,27/03/2023,0,@22%,0.14,0,0,0,0,0,0,0.20979021,Yes,1,51.48,57,16,12
13/04/2023,53.4,53.4,806.38,25/03/2023,19,@23%,0.56,1,4,4,0,1,83.12,0.297376093,Yes,1,41.16,89,16,12
26/03/2023,,87.96,1200,03/02/2023,51,@22%,0.25,1,1,3,2,1,924.45,0.29964539,Yes,0,67.68,8,8,2
19/04/2023,,47.76,300,04/04/2023,15,@22%,0.14,0,0,0,0,0,0,0.058510638,Yes,0,45.12,81,11,1
25/03/2023,,47.76,654.99,24/03/2023,1,@22%,0.51,1,2,2,0,2,124.75,0.140401146,Yes,0,41.88,57,8,2
23/03/2023,,36.24,300,15/03/2023,8,@23%,0.06,0,0,0,0,0,0,0.044982699,Yes,0,34.68,86,32,13
12/04/2023,47.76,47.76,469,12/04/2023,0,@23%,0.23,0,0,1,1,0,0,-0.072261072,Yes,1,51.48,57,11,1
20/04/2023,,72.24,499,17/04/2023,3,@22%,0.06,0,0,0,0,0,0,0.086642599,Yes,0,66.48,56,36,4
28/02/2023,,41.16,309,19/02/2023,9,ASIS FEE,1,0,0,0,0,0,0,0,No,0,41.16,7,11,1
14/04/2023,,48.24,379,14/04/2023,0,@22%,0.25,0,0,0,0,0,0,0.077747989,Yes,0,44.76,57,25,2
07/04/2023,,34.68,349.99,01/02/2023,65,@23%,0.2,0,0,0,0,0,0,-0.064724919,Yes,0,37.08,129,19,2
25/03/2023,,53.4,500,25/03/2023,0,@22%,0.11,0,0,0,0,0,0,0.096059113,Yes,0,48.72,57,12,4
01/03/2023,,48.12,469,01/03/2023,0,@23%,0.11,0,0,0,0,0,0,0.095628415,Yes,0,43.92,7,16,12
13/03/2023,,34.68,300,30/01/2023,42,@22%,0.2,0,0,0,0,0,0,-0.064724919,Yes,0,37.08,129,19,2
29/03/2023,,51.84,600,21/03/2023,8,ASIS FEE,1,0,0,0,0,0,0,0,No,0,51.84,129,16,12
09/03/2023,,49.68,548.97,28/10/2022,132,@22%,0.17,0,0,0,0,0,0,0.037593985,Yes,0,47.88,56,12,4
10/04/2023,,41.16,749,10/04/2023,0,ASIS FEE,1,0,0,0,0,,,0,No,0,41.16,0,25,2
27/03/2023,63.24,63.24,300,20/01/2022,431,@22%,0.79,1,3,3,0,0,0,0.298029557,Yes,1,48.72,57,12,4
22/03/2023,,32.4,269.99,23/02/2023,27,@22%,0.13,0,0,0,0,0,0,0.058823529,Yes,0,30.6,11,15,12
08/03/2023,69.72,69.72,347.75,03/03/2023,5,@23%,0.8,1,5,6,0,0,0,0.096226415,Yes,1,63.6,57,37,4
04/04/2023,,34.68,300,31/03/2023,4,@23%,0.15,0,0,0,0,0,0,-0.064724919,Yes,0,37.08,129,25,2
06/04/2023,,91.68,259.99,05/04/2023,1,@23%,0.11,0,0,0,0,0,0,0.299319728,Yes,0,70.56,16,37,4
26/03/2023,30.36,30.36,300,22/03/2023,4,@23%,0.12,0,0,0,0,0,0,-0.007843137,Yes,1,30.6,0,24,2
06/04/2023,,75.96,788.05,11/01/2023,85,@22%,0.42,1,1,1,0,,,0.299794661,Yes,0,58.44,114,8,2
13/04/2023,,72.12,330,28/03/2023,16,@23%,0.14,0,0,0,0,0,0,0.084837545,Yes,0,66.48,56,37,4
09/04/2023,,49.56,300,03/04/2023,6,@22%,0.14,0,0,0,0,0,0,0.098404255,Yes,0,45.12,129,16,12
23/03/2023,,63.72,300,29/11/2021,479,ASIS FEE,1,0,0,0,0,0,0,0,No,0,63.72,7,37,4
07/04/2023,,45.12,510.51,06/04/2023,1,ASIS FEE,1,0,0,0,0,0,0,0,No,0,45.12,129,8,2
29/03/2023,,48.12,499,23/03/2023,6,@22%,0.09,0,0,0,0,0,0,0.005012531,Yes,0,47.88,56,12,4
23/03/2023,,32.4,300,29/01/2023,53,@22%,0.16,0,0,0,0,0,0,0.221719457,Yes,0,26.52,129,19,2
02/04/2023,69.72,69.72,569,02/04/2022,365,@22%,0.39,0,0,0,0,0,0,0.048736462,Yes,1,66.48,56,37,4
24/04/2023,,47.64,229,19/04/2023,5,@23%,0.47,1,5,6,0,,,0.036553525,Yes,0,45.96,62,11,1
24/04/2023,48.12,48.12,300,24/04/2022,365,@22%,0.55,0,0,0,0,1,85.03,0.16909621,Yes,1,41.16,7,12,4
04/04/2023,,69.72,360,04/04/2023,0,@22%,0.21,0,0,0,0,0,0,0.010434783,Yes,0,69,57,36,4
23/04/2023,,69.72,349,19/04/2023,4,@23%,0.07,0,0,0,0,0,0,0.21802935,Yes,0,57.24,74,34,3
03/04/2023,,48.24,300,15/03/2023,19,@22%,0.17,0,0,0,0,0,0,0.069148936,Yes,0,45.12,34,16,12
07/03/2023,48.24,48.24,300,07/03/2022,365,@22%,0.44,1,2,2,0,,,0.03875969,Yes,1,46.44,111,16,12
14/03/2023,,48.12,300,07/03/2023,7,@23%,0.2,0,0,0,0,0,0,-0.193158954,Yes,0,59.64,62,37,4
22/03/2023,,34.68,139.5,18/03/2023,4,ASIS FEE,1,0,0,1,1,,,0,No,0,34.68,86,32,13
13/03/2023,48.12,48.12,350,13/03/2023,0,@22%,0.12,0,0,0,0,0,0,0.182890855,Yes,1,40.68,127,16,12
08/03/2023,,69.84,540,27/02/2023,9,@22%,0.16,0,0,1,1,3,447.08,0.050541516,Yes,0,66.48,56,36,4
03/04/2023,,32.28,300,27/03/2023,7,@22%,0.2,0,0,0,0,0,0,-0.069204152,Yes,0,34.68,34,9,2
09/03/2023,,69.72,349,03/03/2023,6,@22%,0.08,0,0,0,0,,,0.048736462,Yes,0,66.48,56,36,4
06/03/2023,,99.12,520,06/03/2023,0,@22%,0.14,0,0,0,0,0,0,0.298742138,Yes,0,76.32,16,36,4
31/03/2023,,51.72,299,28/02/2023,31,@22%,0.1,0,0,0,0,0,0,0.298192771,Yes,0,39.84,12,25,2
03/04/2023,,27.84,729,24/03/2023,10,ASIS FEE,1,0,0,0,0,0,0,0,No,0,27.84,89,9,2
24/04/2023,,48.24,407.88,24/04/2023,0,@22%,0.12,0,0,0,0,,,0.069148936,Yes,0,45.12,7,16,12
08/04/2023,,48.12,1149,10/03/2023,29,@23%,0.18,0,0,0,0,0,0,0.16909621,Yes,0,41.16,0,14,12
14/03/2023,69.72,69.72,350,01/03/2023,13,@23%,0.17,0,0,0,0,,,0.022887324,Yes,1,68.16,54,34,3
20/04/2023,,69.36,1199,28/03/2023,23,@22%,0.13,0,0,0,0,0,0,-0.031825796,Yes,0,71.64,74,16,12
05/04/2023,,44.28,240,05/04/2023,0,@22%,0.08,0,0,0,0,0,0,0.194174757,Yes,0,37.08,129,25,2
01/04/2023,,44.28,558,30/03/2023,2,@22%,0.16,0,0,0,0,0,0,-0.018617021,Yes,0,45.12,129,16,12
11/03/2023,,45,599,31/03/2023,-20,@22%,0.13,0,0,0,0,0,0,0.297577855,Yes,0,34.68,0,24,2
11/04/2023,67.68,67.68,539.99,23/05/2022,323,ASIS FEE,1,1,1,1,0,,,0,No,1,67.68,57,37,4
11/03/2023,,42.6,599,09/03/2023,2,ASIS FEE,1,0,0,0,0,0,0,0,No,0,42.6,89,11,1
20/04/2023,,47.76,315.74,18/04/2023,2,@23%,0.08,0,0,0,0,0,0,0.039164491,Yes,0,45.96,57,11,1
15/04/2023,,48.24,220,15/04/2023,0,@23%,0.22,0,0,0,0,0,0,-0.191146881,Yes,0,59.64,62,37,4
03/03/2023,52.44,52.44,500,03/02/2023,28,@23%,0.32,1,1,1,0,1,85.03,0.165333333,Yes,1,45,51,16,12
13/04/2023,,32.28,300,11/04/2023,2,@23%,0.2,0,0,0,0,0,0,-0.069204152,Yes,0,34.68,129,9,2
20/04/2023,,63.72,269,20/04/2023,0,ASIS FEE,1,1,1,2,1,,,0,No,0,63.72,7,37,4
05/04/2023,,69.72,300,01/06/2022,308,@23%,0.32,0,0,0,0,0,0,0.010434783,Yes,0,69,62,36,4
